Crash Number,City Town Name,Crash Date,Crash Status,Crash Time,Number of Vehicles,Total Fatalities,County Name,Hit and Run,Vehicle Sequence of Events (All Vehicles),Latitude,Longitude,Street Number,Roadway,Near Intersection Roadway,Vehicle Unit Number,Vehicle Make,Vehicle Model,Vehicle Model Year,Driver Violation Code,Person Number,Age,Ejected Description,Injury Type,Person Type,Sex
5477546,BILLERICA,12/09/2024,Open Fatal,12:23 AM,2.0,1.0,MIDDLESEX,No hit and run," V1:(Collision with guardrail),(Collision with ditch) V2:(Collision with pedestrian)",42.55585421,-71.29352588,US3, US3 NB Rte,,2.0,MERZ,G550W4,2022.0,,2.0,52.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5477546,BILLERICA,12/09/2024,Open Fatal,12:23 AM,2.0,1.0,MIDDLESEX,No hit and run," V1:(Collision with guardrail),(Collision with ditch) V2:(Collision with pedestrian)",42.55585421,-71.29352588,US3, US3 NB Rte,,,,,,,3.0,26.0,,Fatal injury (K),Vulnerable User,M - Male
5477546,BILLERICA,12/09/2024,Open Fatal,12:23 AM,2.0,1.0,MIDDLESEX,No hit and run," V1:(Collision with guardrail),(Collision with ditch) V2:(Collision with pedestrian)",42.55585421,-71.29352588,US3, US3 NB Rte,,1.0,HONDA AUTO,,2011.0,,4.0,,Not reported,No Apparent Injury (O),Driver,
5468828,LITTLETON,09/15/2024,Open Fatal,7:37 AM,1.0,1.0,MIDDLESEX,No hit and run," V1:(Ran off road left),(Collision with median barrier),(Overturn/rollover)",42.54237431,-71.49029426,, INTERSTATE 495 Rte I495 N, RAMP-RT 495 NB TO RT 2A,1.0,NISSAN AUTO,,2011.0,"(90/17/E-0),(89/4A-0)",1.0,36.0,Totally ejected,Fatal injury (K),Driver,M - Male
5445684,BURLINGTON,10/04/2024,Open Fatal,9:29 PM,2.0,1.0,MIDDLESEX,No hit and run," V1:(Collision with other movable object),(Collision with utility pole),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic)",42.53029505,-71.20837847,12, PROUTY ROAD, HARVARD AVENUE,2.0,ACUR,MDX,2016.0,,1.0,,Not reported,Not reported,Driver,
5445684,BURLINGTON,10/04/2024,Open Fatal,9:29 PM,2.0,1.0,MIDDLESEX,No hit and run," V1:(Collision with other movable object),(Collision with utility pole),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic)",42.53029505,-71.20837847,12, PROUTY ROAD, HARVARD AVENUE,1.0,NISS,XTERRA,2009.0,,2.0,73.0,Not ejected,Fatal injury (K),Driver,F - Female
5435744,ARLINGTON,09/09/2024,Open Fatal,4:15 PM,1.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with utility pole),42.43133284,-71.15436901,398, CAMBRIDGE STREET Rte US3 N, ROBIN HOOD ROAD,1.0,FORD,TRANSI,2019.0,,1.0,40.0,Not ejected,Suspected Minor Injury (B),Driver,M - Male
5435744,ARLINGTON,09/09/2024,Open Fatal,4:15 PM,1.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with utility pole),42.43133284,-71.15436901,398, CAMBRIDGE STREET Rte US3 N, ROBIN HOOD ROAD,1.0,FORD,TRANSI,2019.0,,2.0,62.0,Not ejected,Fatal injury (K),Passenger,F - Female
5480044,BOXFORD,12/24/2024,Open Fatal,10:39 PM,1.0,1.0,ESSEX,No hit and run," V1:(Ran off road left),(Collision with tree)",42.66059567,-70.99448087,19, TOPSFIELD ROAD, CROSS ROAD,1.0,CHEV,CRUZE,2016.0,,1.0,75.0,Not ejected,Fatal injury (K),Driver,F - Female
5469840,MEDFORD,08/20/2024,Open Fatal,10:38 AM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.40406766,-71.07669743,, RIVERS EDGE DRIVE,,1.0,HOND,HR-V,2020.0,,1.0,53.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5469840,MEDFORD,08/20/2024,Open Fatal,10:38 AM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.40406766,-71.07669743,, RIVERS EDGE DRIVE,,2.0,FORD,,2011.0,"(90 23 H),(89 1)",2.0,59.0,Not ejected,Fatal injury (K),Driver,F - Female
5476595,HANSON,12/03/2024,Open Fatal,6:08 PM,1.0,1.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.04341551,-70.84253823,15, MAIN STREET Rte SR27 S,,1.0,HOND,CR-V,2019.0,,1.0,61.0,Not ejected,No Apparent Injury (O),Driver,F - Female
5476595,HANSON,12/03/2024,Open Fatal,6:08 PM,1.0,1.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.04341551,-70.84253823,15, MAIN STREET Rte SR27 S,,,,,,,2.0,76.0,,Fatal injury (K),Vulnerable User,F - Female
5459219,FALL RIVER,11/08/2024,Open Fatal,5:13 PM,1.0,1.0,BRISTOL,No hit and run, V1:(Collision with pedestrian),41.69303989,-71.14993253,631, RODMAN STREET, MANCHESTER STREET,1.0,GMC,SIERRA,2004.0,(89-11),1.0,21.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5459219,FALL RIVER,11/08/2024,Open Fatal,5:13 PM,1.0,1.0,BRISTOL,No hit and run, V1:(Collision with pedestrian),41.69303989,-71.14993253,631, RODMAN STREET, MANCHESTER STREET,,,,,,2.0,70.0,,Fatal injury (K),Vulnerable User,M - Male
5453664,SHELBURNE,08/20/2024,Open Fatal,1:35 PM,2.0,1.0,FRANKLIN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.59256755,-72.72415552,351, MOHAWK TRL Rte SR2A E,,2.0,FORD,F250,2017.0,,1.0,76.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5453664,SHELBURNE,08/20/2024,Open Fatal,1:35 PM,2.0,1.0,FRANKLIN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.59256755,-72.72415552,351, MOHAWK TRL Rte SR2A E,,1.0,HOND,VT750,2018.0,,2.0,72.0,Totally ejected,Fatal injury (K),Driver,M - Male
5484837,BECKET,10/30/2024,Open Fatal,1:22 PM,1.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with light  pole or other post/support),42.26291341,-73.07191076,, WELLS ROAD / MAID MARIAN LANE,,1.0,CHEV,,2014.0,,1.0,32.0,Not ejected,Fatal injury (K),Driver,M - Male
5457944,BROCKTON,10/17/2024,Open,11:04 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.10100975,-71.05768242,742, AMVETS MEMORIAL HIGHWAY Rte SR24 S, RAMP-RT 24 SB TO RT 27 NB Rte,1.0,TOYT,RAV4,2018.0,,1.0,68.0,Not ejected,Suspected Minor Injury (B),Driver,F - Female
5457944,BROCKTON,10/17/2024,Open,11:04 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.10100975,-71.05768242,742, AMVETS MEMORIAL HIGHWAY Rte SR24 S, RAMP-RT 24 SB TO RT 27 NB Rte,,,,,,2.0,23.0,,Deceased not caused by crash,Vulnerable User,F - Female
5443802,CHELMSFORD,09/27/2024,Open,3:52 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.59468429,-71.3538113,14, ACTON ROAD Rte SR27 S,,1.0,TOYT,HIGHLANDER,2007.0,"(90-24),(89-4A)",1.0,39.0,Not ejected,Suspected Minor Injury (B),Driver,M - Male
5443802,CHELMSFORD,09/27/2024,Open,3:52 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.59468429,-71.3538113,14, ACTON ROAD Rte SR27 S,,2.0,SUBA,IMPREZA,2024.0,,2.0,36.0,Not ejected,Suspected Minor Injury (B),Driver,F - Female
5443802,CHELMSFORD,09/27/2024,Open,3:52 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.59468429,-71.3538113,14, ACTON ROAD Rte SR27 S,,2.0,SUBA,IMPREZA,2024.0,,3.0,34.0,Not ejected,Suspected Minor Injury (B),Passenger,F - Female
5443802,CHELMSFORD,09/27/2024,Open,3:52 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.59468429,-71.3538113,14, ACTON ROAD Rte SR27 S,,2.0,SUBA,IMPREZA,2024.0,,4.0,72.0,Not ejected,Deceased not caused by crash,Passenger,F - Female
5413666,NORTH ADAMS,06/14/2024,Open Fatal,11:53 AM,2.0,1.0,BERKSHIRE,No hit and run,,42.70368533,-73.1647767,1413, MASSACHUSETTS AVENUE,,2.0,HOND,CRV,2008.0,"(89-9),(90-20)",1.0,29.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5413666,NORTH ADAMS,06/14/2024,Open Fatal,11:53 AM,2.0,1.0,BERKSHIRE,No hit and run,,42.70368533,-73.1647767,1413, MASSACHUSETTS AVENUE,,1.0,HOND,CT125,2022.0,,2.0,48.0,Totally ejected,Fatal injury (K),Driver,F - Female
5485366,SPRINGFIELD,07/26/2024,Open Fatal,2:20 AM,1.0,1.0,HAMPDEN,No hit and run," V1:(Collision with guardrail),(Overturn/rollover),(Collision with other fixed object(wall, building, tunnel, etc.))",42.1274966,-72.5654142,, RAMP-RTS 291 EB/20 EB TO ST JAMES AVE, RAMP-RTS 291/20 TO ST JAMES AVE,1.0,INFI,,2013.0,,1.0,41.0,Not ejected,Fatal injury (K),Driver,U - Unknown
5469474,WEBSTER,10/19/2024,Open Fatal,12:32 AM,1.0,1.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.047062,-71.86710302,, LAKE ST Rte    / EVERETT AVE Rte,,1.0,INFI,Q50,2015.0,,1.0,33.0,Not ejected,No Apparent Injury (O),Driver,F - Female
5469474,WEBSTER,10/19/2024,Open Fatal,12:32 AM,1.0,1.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.047062,-71.86710302,, LAKE ST Rte    / EVERETT AVE Rte,,,,,,,2.0,57.0,,Fatal injury (K),Vulnerable User,M - Male
5486246,GREAT BARRINGTON,12/26/2024,Open Fatal,5:49 PM,1.0,1.0,BERKSHIRE,No hit and run," V1:(Collision with embankment),(Overturn/rollover),(Fire/explosion)",42.21331779,-73.32498859,141, MONUMENT VALLEY ROAD, BLUE HILL ROAD,1.0,GMC,,2015.0,,1.0,62.0,Not ejected,Fatal injury (K),Driver,M - Male
5443085,LANCASTER,09/27/2024,Open Fatal,5:36 PM,1.0,1.0,WORCESTER,No hit and run, V1:(Collision with tree),42.47617102,-71.68851596,1699, NORTH MAIN ST Rte SR117 E,,1.0,FORD,ESCAPE,2017.0,,1.0,67.0,Not ejected,Fatal injury (K),Driver,F - Female
5424566,HANCOCK,07/14/2024,Open Fatal,7:22 PM,1.0,1.0,BERKSHIRE,No hit and run, V1:(Unknown non-collision),42.44701714,-73.3746066,774, LEBANON MOUNTAIN ROAD Rte US20 E, BIRCH GROVE ROAD Rte,1.0,KAWASAKI,,2022.0,,1.0,24.0,Totally ejected,Fatal injury (K),Driver,M - Male
5486449,MILTON,10/27/2024,Open Fatal,6:36 PM,1.0,1.0,NORFOLK,"Yes, hit and run", V1:(Collision with pedestrian),42.25324435,-71.07619241,166, RANDOLPH AVENUE Rte SR28 N, ACADEMY LANE,1.0,TOYT,,2019.0,"(90/24/A),(90/24G/G)",1.0,65.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5486449,MILTON,10/27/2024,Open Fatal,6:36 PM,1.0,1.0,NORFOLK,"Yes, hit and run", V1:(Collision with pedestrian),42.25324435,-71.07619241,166, RANDOLPH AVENUE Rte SR28 N, ACADEMY LANE,,,,,,2.0,68.0,,Fatal injury (K),Vulnerable User,F - Female
5444348,BROCKTON,09/20/2024,Open Fatal,10:49 PM,1.0,1.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.07555438,-71.01938044,, MAIN STREET / EXCHANGE STREET,,1.0,HOND,CR-V,2021.0,,1.0,18.0,Not ejected,Suspected Serious Injury (A),Driver,M - Male
5444348,BROCKTON,09/20/2024,Open Fatal,10:49 PM,1.0,1.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.07555438,-71.01938044,, MAIN STREET / EXCHANGE STREET,,,,,,,3.0,56.0,,Fatal injury (K),Vulnerable User,F - Female
5396790,HOLDEN,01/19/2024,Open Fatal,10:25 AM,1.0,1.0,WORCESTER,No hit and run, V1:(Collision with utility pole),42.36088266,-71.83513206,705, BULLARD ST Rte N, BULLARD STREET Rte,1.0,HOND,CIVIC,2003.0,,1.0,81.0,Not ejected,Fatal injury (K),Driver,F - Female
5474329,NORTH ATTLEBOROUGH,10/11/2024,Open Fatal,11:10 AM,1.0,1.0,BRISTOL,No hit and run, V1:(Collision with cyclist),41.96742241,-71.33876334,470, SOUTH WASHINGTON STREET, EAST WASHINGTON STREET,1.0,TOYT,,2018.0,,1.0,39.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5474329,NORTH ATTLEBOROUGH,10/11/2024,Open Fatal,11:10 AM,1.0,1.0,BRISTOL,No hit and run, V1:(Collision with cyclist),41.96742241,-71.33876334,470, SOUTH WASHINGTON STREET, EAST WASHINGTON STREET,,,,,,2.0,72.0,,Fatal injury (K),Vulnerable User,M - Male
5416108,EAST BROOKFIELD,07/06/2024,Open Fatal,1:04 AM,1.0,2.0,WORCESTER,No hit and run, V1:(Collision with tree),42.22645038,-72.0473411,291 , EAST MAIN STREET Rte,,1.0,TOYT,,2020.0,,1.0,31.0,Not ejected,Fatal injury (K),Driver,M - Male
5416108,EAST BROOKFIELD,07/06/2024,Open Fatal,1:04 AM,1.0,2.0,WORCESTER,No hit and run, V1:(Collision with tree),42.22645038,-72.0473411,291 , EAST MAIN STREET Rte,,1.0,TOYT,,2020.0,,2.0,35.0,Not ejected,Fatal injury (K),Passenger,M - Male
5491335,BARNSTABLE,11/16/2024,Open Fatal,3:47 PM,2.0,1.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68639937,-70.33646803,, SHOOTFLYING HILL ROAD / RAMP-RT 6 EB TO SHOOTFLYING HILL RD,,2.0,HOND,,2022.0,,1.0,71.0,Not ejected,Fatal injury (K),Driver,F - Female
5491335,BARNSTABLE,11/16/2024,Open Fatal,3:47 PM,2.0,1.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68639937,-70.33646803,, SHOOTFLYING HILL ROAD / RAMP-RT 6 EB TO SHOOTFLYING HILL RD,,1.0,LNDR,,2016.0,,2.0,59.0,Not ejected,Suspected Minor Injury (B),Driver,M - Male
5491335,BARNSTABLE,11/16/2024,Open Fatal,3:47 PM,2.0,1.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68639937,-70.33646803,, SHOOTFLYING HILL ROAD / RAMP-RT 6 EB TO SHOOTFLYING HILL RD,,1.0,LNDR,,2016.0,,3.0,30.0,Not ejected,Suspected Minor Injury (B),Passenger,M - Male
5466716,BEDFORD,11/06/2024,Open Fatal,5:39 PM,1.0,1.0,MIDDLESEX,No hit and run," V1:(Ran off road left),(Collision with median barrier)",42.50209528,-71.24305317,US3, US3 N Rte,,1.0,FORD,F250,1996.0,,1.0,83.0,Not ejected,Fatal injury (K),Driver,F - Female
5491938,PHILLIPSTON,09/30/2024,Open Fatal,5:35 PM,2.0,1.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.57004438,-72.13209929,, STATE ROAD Rte SR2A W, BALDWINVILLE ROAD,1.0,HD,,2013.0,,1.0,62.0,Totally ejected,Fatal injury (K),Driver,M - Male
5491938,PHILLIPSTON,09/30/2024,Open Fatal,5:35 PM,2.0,1.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.57004438,-72.13209929,, STATE ROAD Rte SR2A W, BALDWINVILLE ROAD,2.0,FORD,,2016.0,(90 9),2.0,54.0,Not ejected,No Apparent Injury (O),Driver,F - Female
5491938,PHILLIPSTON,09/30/2024,Open Fatal,5:35 PM,2.0,1.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.57004438,-72.13209929,, STATE ROAD Rte SR2A W, BALDWINVILLE ROAD,1.0,HD,,2013.0,,3.0,63.0,Totally ejected,Suspected Serious Injury (A),Passenger,F - Female
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,3.0,HOND,CR-V,2022.0,,1.0,38.0,Not ejected,Suspected Minor Injury (B),Driver,M - Male
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,2.0,JEEP AUTO,,2020.0,,2.0,24.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,5.0,GMC,TERRAIN,2017.0,,3.0,43.0,Not ejected,Suspected Minor Injury (B),Driver,F - Female
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,4.0,JEEP AUTO,,2014.0,,4.0,24.0,Not ejected,Suspected Serious Injury (A),Driver,F - Female
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,1.0,CHEV,TRAVERSE L,2024.0,,5.0,55.0,Partially ejected,Fatal injury (K),Driver,M - Male
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,3.0,HOND,CR-V,2022.0,,6.0,28.0,Not ejected,Suspected Minor Injury (B),Passenger,F - Female
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,3.0,HOND,CR-V,2022.0,,7.0,29.0,Not ejected,Suspected Minor Injury (B),Passenger,F - Female
5492025,CANTON,12/09/2024,Open Fatal,1:31 AM,5.0,1.0,NORFOLK,No hit and run, V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic) V5:(Collision with parked motor vehicle),42.20325702,-71.12080276,, YANKEE DIVISION HIGHWAY Rte US1 S, RAMP-RTS 93 SB/1 SB TO RT 138 SB,2.0,JEEP AUTO,,2020.0,,8.0,34.0,Not ejected,No Apparent Injury (O),Passenger,F - Female
5493158,MEDFIELD,10/06/2024,Open Fatal,3:16 PM,1.0,1.0,NORFOLK,No hit and run, V1:(Collision with cyclist),42.15456537,-71.29217234,, ROCKY LANE / GRANITE STREET,,1.0,HOND,PILOT,2019.0,"(90-24),(90-14)",1.0,38.0,Not ejected,No Apparent Injury (O),Driver,F - Female
5493158,MEDFIELD,10/06/2024,Open Fatal,3:16 PM,1.0,1.0,NORFOLK,No hit and run, V1:(Collision with cyclist),42.15456537,-71.29217234,, ROCKY LANE / GRANITE STREET,,1.0,HOND,PILOT,2019.0,,2.0,6.0,Not ejected,No Apparent Injury (O),Passenger,F - Female
5493158,MEDFIELD,10/06/2024,Open Fatal,3:16 PM,1.0,1.0,NORFOLK,No hit and run, V1:(Collision with cyclist),42.15456537,-71.29217234,, ROCKY LANE / GRANITE STREET,,1.0,HOND,PILOT,2019.0,,3.0,7.0,Not ejected,No Apparent Injury (O),Passenger,M - Male
5493158,MEDFIELD,10/06/2024,Open Fatal,3:16 PM,1.0,1.0,NORFOLK,No hit and run, V1:(Collision with cyclist),42.15456537,-71.29217234,, ROCKY LANE / GRANITE STREET,,1.0,HOND,PILOT,2019.0,,4.0,3.0,Not ejected,No Apparent Injury (O),Passenger,F - Female
5493158,MEDFIELD,10/06/2024,Open Fatal,3:16 PM,1.0,1.0,NORFOLK,No hit and run, V1:(Collision with cyclist),42.15456537,-71.29217234,, ROCKY LANE / GRANITE STREET,,,,,,,5.0,76.0,,Fatal injury (K),Vulnerable User,M - Male
5452573,STOW,10/04/2024,Open Fatal,4:47 PM,1.0,1.0,MIDDLESEX,No hit and run," V1:(Ran off road right),(Collision with tree)",42.4400954,-71.48291001,109, RED ACRE RD Rte N, WALNUT RIDGE ROAD Rte,1.0,HD,FLHT,2007.0,,1.0,41.0,Totally ejected,Fatal injury (K),Driver,M - Male
5444932,PITTSFIELD,05/28/2024,Open Fatal,7:00 PM,1.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with Other Vulnerable User),42.45131726,-73.24737475,, SECOND ST Rte    / WALLACE PL Rte,,1.0,RAM,1500,2014.0,(90-24),1.0,24.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5444932,PITTSFIELD,05/28/2024,Open Fatal,7:00 PM,1.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with Other Vulnerable User),42.45131726,-73.24737475,, SECOND ST Rte    / WALLACE PL Rte,,,,,,,2.0,72.0,,Fatal injury (K),Vulnerable User,M - Male
5438610,PITTSFIELD,05/25/2024,Open Fatal,6:50 PM,2.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.44018447,-73.28428264,, WEST HOUSATONIC ST Rte    / PLYMOUTH ST Rte,,2.0,HOND,RIDGELINE,2022.0,,1.0,53.0,Not ejected,No Apparent Injury (O),Driver,M - Male
5438610,PITTSFIELD,05/25/2024,Open Fatal,6:50 PM,2.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.44018447,-73.28428264,, WEST HOUSATONIC ST Rte    / PLYMOUTH ST Rte,,1.0,YAMA,,,,2.0,34.0,Not applicable,Fatal injury (K),Driver,M - Male
5438610,PITTSFIELD,05/25/2024,Open Fatal,6:50 PM,2.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.44018447,-73.28428264,, WEST HOUSATONIC ST Rte    / PLYMOUTH ST Rte,,2.0,HOND,RIDGELINE,2022.0,,3.0,59.0,Not ejected,Suspected Minor Injury (B),Passenger,F - Female
5438610,PITTSFIELD,05/25/2024,Open Fatal,6:50 PM,2.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.44018447,-73.28428264,, WEST HOUSATONIC ST Rte    / PLYMOUTH ST Rte,,2.0,HOND,RIDGELINE,2022.0,,4.0,52.0,Not ejected,No Apparent Injury (O),Passenger,M - Male
5438610,PITTSFIELD,05/25/2024,Open Fatal,6:50 PM,2.0,1.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.44018447,-73.28428264,, WEST HOUSATONIC ST Rte    / PLYMOUTH ST Rte,,2.0,HOND,RIDGELINE,2022.0,,5.0,48.0,Not ejected,No Apparent Injury (O),Passenger,F - Female
5391518,WORCESTER,04/29/2024,Open Fatal,10:11 PM,2.0,1.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.22091357,-71.77379452,442, SOUTHWEST CUTOFF Rte E,,2.0,FORD,,2008.0,,1.0,29.0,Not ejected,Fatal injury (K),Driver,M - Male
5391518,WORCESTER,04/29/2024,Open Fatal,10:11 PM,2.0,1.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.22091357,-71.77379452,442, SOUTHWEST CUTOFF Rte E,,1.0,,,,,2.0,33.0,Not ejected,No Apparent Injury (O),Driver,M - Male
